canonical_key,display_name,state_at_creation,established_year,closed_year,is_active,origin_kind,census_years_present,first_census_year,last_census_year,max_area_km2,min_area_km2,area_change_km2,area_km2_1951,area_km2_1961,area_km2_1971,area_km2_1981,area_km2_1991,area_km2_2001,area_km2_2011,area_km2_2021,area_km2_2025
IND-000344,Lahaul_&_Spiti,Punjab,1961,1981.0,False,NEW,2,1961,1971,11636.755,11636.755,0.0,,11636.755,11636.755,,,,,,
IND-000247,Ludhiana,Punjab,1951,1961.0,False,ANCHOR,1,1951,1951,3231.878,3231.878,0.0,3231.878,,,,,,,,
IND-000345,Ludhiana,Punjab,1961,,True,NEW,8,1961,2025,3893.256,3690.106,203.15,,3893.223,3893.223,3893.223,3893.256,3708.681,3742.909,3691.162,3690.106
IND-000684,Mansa,Punjab,2001,2011.0,False,NEW,1,2001,2001,2579.811,2579.811,0.0,,,,,,2579.811,,,
IND-000956,Mansa,Punjab,2011,,True,NEW,3,2011,2025,2194.531,2171.411,23.119,,,,,,,2192.377,2194.531,2171.411
IND-000679,Moga,Punjab,2001,,True,NEW,4,2001,2025,2250.779,2104.892,145.887,,,,,,2203.079,2104.892,2234.73,2250.779
IND-000681,Muktsar,Punjab,2001,,True,NEW,4,2001,2025,2641.705,2560.519,81.186,,,,,,2641.211,2560.519,2641.705,2640.955
IND-000677,Nawanshahr,Punjab,2001,,True,NEW,4,2001,2025,1265.004,1256.987,8.017,,,,,,1256.987,1265.004,1264.748,1263.818
IND-001109,Pathankot,Punjab,2021,,True,NEW,2,2021,2025,951.376,949.852,1.524,,,,,,,,951.376,949.852
IND-000348,Patiala,Punjab,1961,2001.0,False,NEW,4,1961,1991,4264.193,4264.173,0.02,,4264.173,4264.173,4264.173,4264.193,,,,
IND-000685,Patiala,Punjab,2001,2011.0,False,NEW,1,2001,2001,3283.134,3283.134,0.0,,,,,,3283.134,,,
IND-000957,Patiala,Punjab,2011,,True,NEW,3,2011,2025,3315.955,3218.035,97.921,,,,,,,3218.035,3283.854,3315.955
IND-000239,Rohtak,Punjab,1951,1981.0,False,ANCHOR,3,1951,1971,5757.253,5757.253,0.0,5757.253,5757.253,5757.253,,,,,,
IND-000414,Ropar,Punjab,1971,2011.0,False,NEW,4,1971,2001,2036.954,2036.914,0.04,,,2036.953,2036.954,2036.914,2036.914,,,
IND-000960,Rupnagar,Punjab,2011,,True,NEW,3,2011,2025,1374.966,1369.237,5.728,,,,,,,1369.237,1374.27,1374.966
IND-001107,Sahibzada Ajit Singh Nag*,Punjab,2021,,True,NEW,2,2021,2025,1092.85,1089.422,3.428,,,,,,,,1089.422,1092.85
IND-000961,Sahibzada Ajit Singh Nagar,Punjab,2011,2021.0,False,NEW,1,2011,2011,1227.936,1227.936,0.0,,,,,,,1227.936,,
IND-000347,Sangrur,Punjab,1961,1971.0,False,NEW,1,1961,1961,7879.284,7879.284,0.0,,7879.284,,,,,,,
IND-000415,Sangrur,Punjab,1971,2011.0,False,NEW,4,1971,2001,4625.553,4625.525,0.028,,,4625.525,4625.525,4625.553,4625.553,,,
IND-000962,Sangrur,Punjab,2011,,True,NEW,3,2011,2025,3736.972,3608.002,128.971,,,,,,,3736.972,3615.659,3608.002
IND-000243,Simla,Punjab,1951,1961.0,False,ANCHOR,1,1951,1951,510.661,510.661,0.0,510.661,,,,,,,,
IND-000959,Tarn Taran,Punjab,2011,,True,NEW,3,2011,2025,2416.613,2380.39,36.222,,,,,,,2380.39,2416.613,2415.071
IND-000350,Ajmer,Rajasthan,1961,1971.0,False,NEW,1,1961,1961,9132.714,9132.714,0.0,,9132.714,,,,,,,
IND-000416,Ajmer,Rajasthan,1971,1981.0,False,NEW,1,1971,1971,7778.947,7778.947,0.0,,,7778.947,,,,,,
IND-000483,Ajmer,Rajasthan,1981,1991.0,False,NEW,1,1981,1981,9132.716,9132.716,0.0,,,,9132.716,,,,,
IND-000593,Ajmer,Rajasthan,1991,,True,NEW,5,1991,2025,8539.178,7778.875,760.303,,,,,7778.875,8380.608,8539.178,8492.009,8474.366
IND-000071,Alwar,Rajasthan,1951,,True,ANCHOR,9,1951,2025,8405.994,8261.688,144.306,8405.994,8405.994,8405.994,8405.97,8405.971,8405.971,8261.688,8399.048,8382.212
IND-000086,Banswara,Rajasthan,1951,2011.0,False,ANCHOR,6,1951,2001,5370.993,5370.984,0.008,5370.986,5370.986,5370.986,5370.984,5370.993,5370.993,,,
IND-000980,Banswara,Rajasthan,2011,,True,NEW,3,2011,2025,4509.764,4433.645,76.119,,,,,,,4433.645,4484.635,4509.764
IND-000722,Baran,Rajasthan,2001,,True,NEW,4,2001,2025,6994.294,6845.628,148.667,,,,,,6993.185,6845.628,6989.625,6994.294
IND-000078,Barmer,Rajasthan,1951,,True,ANCHOR,9,1951,2025,28529.476,28387.295,142.181,28496.02,28496.02,28496.02,28495.972,28496.026,28496.026,28529.476,28391.146,28387.295
IND-000070,Bharatpur,Rajasthan,1951,1991.0,False,ANCHOR,4,1951,1981,8115.057,8114.981,0.075,8115.057,8115.057,8115.057,8114.981,,,,,
IND-000594,Bharatpur,Rajasthan,1991,,True,NEW,5,1991,2025,5104.55,5060.391,44.159,,,,,5067.944,5067.944,5104.55,5062.518,5060.391
IND-000088,Bhilwara,Rajasthan,1951,,True,ANCHOR,9,1951,2025,10488.315,10337.076,151.239,10488.315,10488.315,10488.315,10488.309,10488.282,10488.282,10337.076,10482.048,10487.343
IND-000074,Bikaner,Rajasthan,1951,1961.0,False,ANCHOR,1,1951,1951,19217.383,19217.383,0.0,19217.383,,,,,,,,
IND-000349,Bikaner,Rajasthan,1961,2011.0,False,NEW,5,1961,2001,27244.233,27244.176,0.057,,27244.217,27244.217,27244.233,27244.176,27244.176,,,
IND-000978,Bikaner,Rajasthan,2011,,True,NEW,3,2011,2025,30684.722,30251.288,433.434,,,,,,,30684.722,30261.554,30251.288
IND-000090,Bundi,Rajasthan,1951,1961.0,False,ANCHOR,1,1951,1951,7371.388,7371.388,0.0,7371.388,,,,,,,,
IND-000355,Bundi,Rajasthan,1961,,True,NEW,8,1961,2025,5832.108,5752.79,79.318,,5770.316,5770.316,5770.318,5770.332,5770.332,5832.108,5752.79,5776.717
IND-000087,Chittaurgarh,Rajasthan,1951,1961.0,False,ANCHOR,1,1951,1951,8933.791,8933.791,0.0,8933.791,,,,,,,,
IND-000981,Chittaurgarh,Rajasthan,2011,,True,NEW,3,2011,2025,7814.952,7744.686,70.266,,,,,,,7744.686,7797.462,7814.952
IND-000354,Chittorgarh,Rajasthan,1961,2011.0,False,NEW,5,1961,2001,10534.827,10534.776,0.052,,10534.803,10534.803,10534.827,10534.776,10534.776,,,
IND-000075,Churu,Rajasthan,1951,2011.0,False,ANCHOR,6,1951,2001,16843.378,16843.35,0.029,16843.374,16843.374,16843.374,16843.35,16843.378,16843.378,,,
IND-000979,Churu,Rajasthan,2011,,True,NEW,3,2011,2025,13878.164,13614.15,264.013,,,,,,,13614.15,13878.164,13849.415
IND-000717,Dausa,Rajasthan,2001,,True,NEW,4,2001,2025,3514.235,3416.159,98.075,,,,,,3417.027,3514.235,3417.021,3416.159
IND-000595,Dholpur,Rajasthan,1991,,True,NEW,5,1991,2025,3047.056,2989.151,57.905,,,,,3047.056,3047.056,2989.151,3032.529,3034.415
IND-000085,Dungarpur,Rajasthan,1951,,True,ANCHOR,9,1951,2025,3790.73,3738.261,52.469,3746.775,3746.775,3746.775,3746.744,3746.777,3746.777,3738.261,3790.73,3770.284
IND-000076,Ganganagar,Rajasthan,1951,2001.0,False,ANCHOR,5,1951,1991,20606.888,20606.768,0.12,20606.881,20606.881,20606.881,20606.888,20606.768,,,,
IND-000713,Ganganagar,Rajasthan,2001,,True,NEW,4,2001,2025,11009.937,10443.986,565.951,,,,,,11009.937,10443.986,10909.714,10930.937
IND-000714,Hanumangarh,Rajasthan,2001,,True,NEW,4,2001,2025,10088.59,9597.034,491.556,,,,,,9597.034,10088.59,9704.437,9709.799
IND-000067,Jaipur,Rajasthan,1951,2001.0,False,ANCHOR,5,1951,1991,14080.687,14080.654,0.032,14080.687,14080.687,14080.687,14080.654,14080.675,,,,
IND-000718,Jaipur,Rajasthan,2001,,True,NEW,4,2001,2025,11275.111,11138.084,137.027,,,,,,11167.99,11275.111,11139.574,11138.084
IND-000082,Jaisalmer,Rajasthan,1951,1961.0,False,ANCHOR,1,1951,1951,46396.453,46396.453,0.0,46396.453,,,,,,,,
IND-000351,Jaisalmer,Rajasthan,1961,,True,NEW,8,1961,2025,38449.587,38139.53,310.056,,38369.714,38369.714,38369.85,38369.741,38369.741,38139.53,38439.321,38449.587
IND-000079,Jalore,Rajasthan,1951,,True,ANCHOR,9,1951,2025,10681.627,10624.117,57.51,10624.144,10624.144,10624.144,10624.117,10624.19,10624.19,10681.627,10650.552,10643.312
IND-000091,Jhalawar,Rajasthan,1951,,True,ANCHOR,9,1951,2025,6347.625,6325.332,22.294,6325.332,6325.332,6325.332,6325.405,6325.424,6325.424,6347.625,6340.716,6343.069
IND-000072,Jhunjhunun,Rajasthan,1951,,True,ANCHOR,9,1951,2025,5931.061,5834.581,96.481,5931.049,5931.049,5931.049,5931.061,5931.042,5931.042,5834.581,5916.908,5924.168
IND-000077,Jodhpur,Rajasthan,1951,,True,ANCHOR,9,1951,2025,22759.733,22679.758,79.974,22759.731,22759.731,22759.731,22759.697,22759.733,22759.733,22695.692,22679.977,22679.758
IND-000715,Karauli,Rajasthan,2001,,True,NEW,4,2001,2025,5023.734,5006.647,17.087,,,,,,5006.647,5023.734,5020.619,5016.917
IND-000721,Kota,Rajasthan,2001,,True,NEW,4,2001,2025,5125.886,5089.694,36.192,,,,,,5125.886,5101.122,5117.46,5089.694
IND-000089,Kotah,Rajasthan,1951,2001.0,False,ANCHOR,5,1951,1991,12119.205,12119.039,0.166,12119.045,12119.045,12119.045,12119.205,12119.039,,,,
IND-000352,Nagaur,Rajasthan,1961,,True,NEW,8,1961,2025,17809.69,17520.283,289.407,,17799.302,17799.302,17799.305,17799.216,17799.216,17520.283,17798.657,17809.69
IND-000081,Nagore,Rajasthan,1951,1961.0,False,ANCHOR,1,1951,1951,20547.56,20547.56,0.0,20547.56,,,,,,,,
IND-000080,Pali,Rajasthan,1951,,True,ANCHOR,9,1951,2025,12457.401,12382.679,74.722,12392.398,12392.398,12392.398,12392.405,12392.419,12392.419,12457.401,12382.679,12386.352
IND-000982,Pratapgarh,Rajasthan,2011,,True,NEW,3,2011,2025,4475.346,4421.244,54.102,,,,,,,4475.346,4421.244,4439.177
IND-000719,Rajsamand,Rajasthan,2001,,True,NEW,4,2001,2025,4702.702,4524.266,178.436,,,,,,4702.702,4524.266,4638.581,4628.921
IND-000069,Sawai Madhopur,Rajasthan,1951,2001.0,False,ANCHOR,5,1951,1991,10526.884,10526.868,0.016,10526.884,10526.884,10526.884,10526.869,10526.868,,,,
IND-000716,Sawai Madhopur,Rajasthan,2001,,True,NEW,4,2001,2025,5044.994,5015.742,29.252,,,,,,5015.742,5044.994,5021.191,5025.767
IND-000073,Sikar,Rajasthan,1951,,True,ANCHOR,9,1951,2025,7756.768,7716.047,40.72,7731.256,7731.256,7731.256,7731.256,7731.222,7731.222,7756.768,7716.047,7730.499
IND-000083,Sirohi,Rajasthan,1951,1961.0,False,ANCHOR,1,1951,1951,4253.179,4253.179,0.0,4253.179,,,,,,,,
IND-000353,Sirohi,Rajasthan,1961,,True,NEW,8,1961,2025,5136.35,5079.295,57.056,,5134.298,5134.298,5134.348,5134.3,5134.3,5079.295,5130.384,5136.35
IND-000068,Tonk,Rajasthan,1951,,True,ANCHOR,9,1951,2025,7203.4,7117.801,85.599,7201.364,7201.364,7201.364,7201.424,7201.408,7201.408,7117.801,7203.4,7197.274
IND-000084,Udaipur,Rajasthan,1951,2001.0,False,ANCHOR,5,1951,1991,17883.338,16529.637,1353.701,17883.338,16529.727,17883.338,16529.637,17883.297,,,,
IND-000720,Udaipur,Rajasthan,2001,,True,NEW,4,2001,2025,12578.824,11683.734,895.091,,,,,,12578.824,11683.734,11708.953,11712.24
IND-000093,Central Saurashtra,Saurashtra,1951,2021.0,False,ANCHOR,7,1951,2011,12205.428,11131.137,1074.292,12205.428,11223.041,11223.041,11223.066,11223.042,11223.042,11131.137,,
IND-000094,Gohilwad,Saurashtra,1951,2001.0,False,ANCHOR,5,1951,1991,10674.928,9682.978,991.951,10674.928,9682.978,9682.978,9682.978,9683.015,,,,
IND-000095,Halar,Saurashtra,1951,2021.0,False,ANCHOR,7,1951,2011,10863.679,10839.071,24.607,10839.071,10839.071,10839.071,10839.071,10839.136,10839.136,10863.679,,
IND-000096,Sorath,Saurashtra,1951,2001.0,False,ANCHOR,5,1951,1991,10733.339,10598.839,134.5,10733.339,10598.839,10598.839,10598.839,10598.911,,,,
IND-000092,Zalwad,Saurashtra,1951,2021.0,False,ANCHOR,7,1951,2011,10599.133,10477.441,121.691,10477.445,10477.445,10477.445,10477.441,10477.46,10477.46,10599.133,,
IND-000485,East Sikkim,Sikkim,1981,,True,NEW,6,1981,2025,958.42,927.323,31.097,,,,927.323,927.342,927.342,954.156,958.42,938.446
IND-000484,North Sikkim,Sikkim,1981,,True,NEW,6,1981,2025,4283.593,4211.781,71.812,,,,4283.538,4283.593,4283.593,4211.781,4223.69,4227.795
IND-000141,Sikkim,Sikkim,1951,1981.0,False,ANCHOR,3,1951,1971,7090.028,7090.028,0.0,7090.028,7090.028,7090.028,,,,,,
IND-001030,South District,Sikkim,2011,,True,NEW,3,2011,2025,735.014,708.985,26.028,,,,,,,708.985,735.014,732.555
IND-000486,South Sikkim,Sikkim,1981,2011.0,False,NEW,3,1981,2001,626.722,626.72,0.002,,,,626.72,626.722,626.722,,,
IND-000487,West Sikkim,Sikkim,1981,,True,NEW,6,1981,2025,1252.377,1173.707,78.67,,,,1252.363,1252.377,1252.377,1173.707,1188.809,1201.466
IND-000199,Anantapur,Tamil Nadu,1951,1961.0,False,ANCHOR,1,1951,1951,16730.135,16730.135,0.0,16730.135,,,,,,,,
IND-000930,Ariyalur,Tamil Nadu,2001,,True,NEW,4,2001,2025,1941.882,1930.76,11.122,,,,,,1941.882,1930.76,1938.786,1935.317
IND-000202,Bellary,Tamil Nadu,1951,1961.0,False,ANCHOR,1,1951,1951,16359.222,16359.222,0.0,16359.222,,,,,,,,
IND-001273,Chengalpattu,Tamil Nadu,2021,,True,NEW,2,2021,2025,2737.687,2722.853,14.834,,,,,,,,2737.687,2722.853
IND-001085,Chennai,Tamil Nadu,2011,2021.0,False,NEW,1,2011,2011,177.646,177.646,0.0,,,,,,,177.646,,
IND-001274,Chennai,Tamil Nadu,2021,2025.0,False,NEW,1,2021,2021,437.823,437.823,0.0,,,,,,,,437.823,
IND-001366,Chennai,Tamil Nadu,2025,,True,NEW,1,2025,2025,334.375,334.375,0.0,,,,,,,,,334.375
IND-000204,Chingleput,Tamil Nadu,1951,1961.0,False,ANCHOR,1,1951,1951,7009.218,7009.218,0.0,7009.218,,,,,,,,
IND-000317,Chingleput,Tamil Nadu,1961,2001.0,False,NEW,4,1961,1991,7813.677,7813.568,0.11,,7813.568,7813.568,7813.568,7813.677,,,,
IND-000203,Chittoor,Tamil Nadu,1951,,True,ANCHOR,9,1951,2025,15982.383,14973.063,1009.321,15982.383,14973.158,14973.158,14973.158,14973.063,14973.063,15060.945,15003.72,15003.36
IND-000205,Coimbatore,Tamil Nadu,1951,1961.0,False,ANCHOR,1,1951,1951,18437.076,18437.076,0.0,18437.076,,,,,,,,
IND-000318,Coimbatore,Tamil Nadu,1961,1981.0,False,NEW,2,1961,1971,15647.272,15647.272,0.0,,15647.272,15647.272,,,,,,
IND-000496,Coimbatore,Tamil Nadu,1981,2011.0,False,NEW,3,1981,2001,7672.04,7672.003,0.037,,,,7672.04,7672.003,7672.003,,,
IND-001089,Coimbatore,Tamil Nadu,2011,,True,NEW,3,2011,2025,4735.282,4704.136,31.146,,,,,,,4735.282,4704.136,4720.065
IND-000931,Cuddalore,Tamil Nadu,2001,,True,NEW,4,2001,2025,3730.983,3650.737,80.247,,,,,,3650.737,3730.983,3716.639,3701.736
IND-000206,Cuddapah,Tamil Nadu,1951,,True,ANCHOR,9,1951,2025,15445.398,14998.997,446.401,15360.616,14998.997,15360.616,15360.617,15360.643,15360.643,15445.398,15343.172,15342.795
IND-000417,Dharmapuri,Tamil Nadu,1971,2011.0,False,NEW,4,1971,2001,9583.864,9583.818,0.046,,,9583.864,9583.864,9583.818,9583.818,,,
IND-001087,Dharmapuri,Tamil Nadu,2011,,True,NEW,3,2011,2025,4500.47,4494.213,6.257,,,,,,,4500.47,4494.213,4496.092
IND-001086,Erode,Tamil Nadu,2011,2025.0,False,NEW,2,2011,2021,5769.5,5757.732,11.768,,,,,,,5769.5,5757.732,
IND-001367,Erode,Tamil Nadu,2025,,True,NEW,1,2025,2025,5109.387,5109.387,0.0,,,,,,,,,5109.387
IND-000207,Godavari East,Tamil Nadu,1951,1961.0,False,ANCHOR,1,1951,1951,16199.485,16199.485,0.0,16199.485,,,,,,,,
IND-000208,Godavari West,Tamil Nadu,1951,1961.0,False,ANCHOR,1,1951,1951,6538.886,6538.886,0.0,6538.886,,,,,,,,
IND-000209,Guntur,Tamil Nadu,1951,1971.0,False,ANCHOR,2,1951,1961,12703.636,12703.636,0.0,12703.636,12703.636,,,,,,,
IND-001266,Kallakurichi,Tamil Nadu,2021,,True,NEW,2,2021,2025,3531.246,3275.779,255.467,,,,,,,,3275.779,3531.246
IND-000923,Kancheepuram,Tamil Nadu,2001,2021.0,False,NEW,2,2001,2011,4430.778,4319.399,111.379,,,,,,4319.399,4430.778,,
IND-001272,Kancheepuram,Tamil Nadu,2021,,True,NEW,2,2021,2025,1746.554,1641.288,105.267,,,,,,,,1641.288,1746.554
IND-000319,Kanyakumari,Tamil Nadu,1961,,True,NEW,8,1961,2025,1704.656,1648.238,56.418,,1704.656,1704.656,1704.656,1704.641,1704.641,1648.238,1687.991,1678.915
IND-000927,Karur,Tamil Nadu,2001,,True,NEW,4,2001,2025,2920.362,2874.885,45.478,,,,,,2874.885,2920.362,2902.641,2903.367
IND-000210,Krishna,Tamil Nadu,1951,,True,ANCHOR,9,1951,2025,8766.139,8720.348,45.791,8720.348,8720.348,8720.348,8720.348,8720.451,8720.451,8766.139,8749.199,8758.499
IND-001088,Krishnagiri,Tamil Nadu,2011,,True,NEW,3,2011,2025,5135.279,5068.852,66.427,,,,,,,5068.852,5127.465,5135.279
IND-000211,Kurnool,Tamil Nadu,1951,1961.0,False,ANCHOR,1,1951,1951,19989.645,19989.645,0.0,19989.645,,,,,,,,
IND-000213,Madras,Tamil Nadu,1951,2011.0,False,ANCHOR,6,1951,2001,225.591,225.584,0.006,225.591,225.591,225.591,225.591,225.584,225.584,,,
IND-000214,Madurai,Tamil Nadu,1951,1991.0,False,ANCHOR,4,1951,1981,12648.635,12648.635,0.0,12648.635,12648.635,12648.635,12648.635,,,,,
IND-000935,Madurai,Tamil Nadu,2001,,True,NEW,4,2001,2025,3720.244,3660.28,59.963,,,,,,3720.244,3660.28,3708.95,3706.925
IND-000212,Malabar,Tamil Nadu,1951,1961.0,False,ANCHOR,1,1951,1951,12789.189,12789.189,0.0,12789.189,,,,,,,,
IND-000932,Nagapattinam,Tamil Nadu,2001,,True,NEW,4,2001,2025,2746.239,2548.208,198.032,,,,,,2548.208,2567.227,2746.239,2565.556
IND-000926,Namakkal,Tamil Nadu,2001,,True,NEW,4,2001,2025,3453.086,3388.417,64.669,,,,,,3453.086,3388.417,3418.372,3418.962
IND-000215,Nellore,Tamil Nadu,1951,1971.0,False,ANCHOR,2,1951,1961,23196.39,22991.513,204.877,22991.513,23196.39,,,,,,,
IND-000216,Nilgiris,Tamil Nadu,1951,,True,ANCHOR,9,1951,2025,2567.7,2430.967,136.733,2567.698,2567.698,2567.698,2567.698,2567.7,2567.7,2550.238,2562.793,2430.967
IND-000200,North Arcot,Tamil Nadu,1951,1991.0,False,ANCHOR,4,1951,1981,12333.57,12333.57,0.0,12333.57,12333.57,12333.57,12333.57,,,,,
IND-000929,Perambalur,Tamil Nadu,2001,,True,NEW,4,2001,2025,1756.131,1730.191,25.941,,,,,,1730.191,1755.115,1745.69,1756.131
IND-000495,Periyar,Tamil Nadu,1981,2011.0,False,NEW,3,1981,2001,7975.516,7975.345,0.171,,,,7975.345,7975.516,7975.516,,,
IND-000499,Pudukkottai,Tamil Nadu,1981,,True,NEW,6,1981,2025,4766.56,4650.234,116.327,,,,4766.549,4766.56,4766.56,4650.234,4661.706,4651.284
IND-000217,Ramanathapuram,Tamil Nadu,1951,1991.0,False,ANCHOR,4,1951,1981,12652.425,12652.425,0.0,12652.425,12652.425,12652.425,12652.425,,,,,
IND-001270,Ranipet,Tamil Nadu,2021,,True,NEW,2,2021,2025,1874.29,1849.947,24.343,,,,,,,,1874.29,1849.947
IND-000218,Salem,Tamil Nadu,1951,1971.0,False,ANCHOR,2,1951,1961,18298.562,18298.562,0.0,18298.562,18298.562,,,,,,,
IND-000418,Salem,Tamil Nadu,1971,2001.0,False,NEW,3,1971,1991,8714.792,8714.772,0.02,,,8714.772,8714.772,8714.792,,,,
IND-000925,Salem,Tamil Nadu,2001,2025.0,False,NEW,3,2001,2021,5264.155,5236.785,27.37,,,,,,5261.687,5264.155,5236.785,
IND-001368,Salem,Tamil Nadu,2025,,True,NEW,1,2025,2025,6004.003,6004.003,0.0,,,,,,,,,6004.003
IND-000201,South Arcot,Tamil Nadu,1951,2001.0,False,ANCHOR,5,1951,1991,10889.367,10844.803,44.563,10883.204,10883.204,10889.367,10883.204,10844.803,,,,
IND-000219,South Kanara,Tamil Nadu,1951,1961.0,False,ANCHOR,1,1951,1951,10433.52,10433.52,0.0,10433.52,,,,,,,,
IND-000220,Srikakulam,Tamil Nadu,1951,1981.0,False,ANCHOR,3,1951,1971,11535.809,11387.31,148.499,11535.809,11535.809,11387.31,,,,,,
IND-000221,Tanjore,Tamil Nadu,1951,1981.0,False,ANCHOR,3,1951,1971,9703.0,9703.0,0.0,9703.0,9703.0,9703.0,,,,,,
IND-001267,Tenkasi,Tamil Nadu,2021,,True,NEW,2,2021,2025,2933.979,2809.261,124.718,,,,,,,,2933.979,2809.261
IND-000498,Thanjavur,Tamil Nadu,1981,2001.0,False,NEW,2,1981,1991,8247.568,8247.541,0.027,,,,8247.568,8247.541,,,,
IND-000934,Thanjavur,Tamil Nadu,2001,,True,NEW,4,2001,2025,3438.578,3417.476,21.102,,,,,,3438.578,3424.396,3417.476,3425.72
IND-000936,Theni,Tamil Nadu,2001,,True,NEW,4,2001,2025,2867.238,2748.351,118.887,,,,,,2748.351,2846.481,2865.719,2867.238
IND-000922,Thiruvallur,Tamil Nadu,2001,2021.0,False,NEW,2,2001,2011,3494.318,3429.511,64.807,,,,,,3494.318,3429.511,,
IND-001275,Thiruvallur,Tamil Nadu,2021,,True,NEW,2,2021,2025,3240.434,3230.117,10.318,,,,,,,,3240.434,3230.117
IND-000933,Thiruvarur,Tamil Nadu,2001,,True,NEW,4,2001,2025,2312.505,2116.411,196.093,,,,,,2256.948,2312.505,2116.411,2264.41
IND-000497,Tiruchchirappalli,Tamil Nadu,1981,2001.0,False,NEW,2,1981,1991,10927.221,10927.183,0.038,,,,10927.221,10927.183,,,,
IND-000222,Tiruchirapalli,Tamil Nadu,1951,1981.0,False,ANCHOR,3,1951,1971,14238.369,14238.369,0.0,14238.369,14238.369,14238.369,,,,,,
IND-000928,Tiruchirappalli,Tamil Nadu,2001,,True,NEW,4,2001,2025,4494.764,4380.369,114.395,,,,,,4380.369,4461.875,4494.764,4492.874
IND-000223,Tirunelveli,Tamil Nadu,1951,1991.0,False,ANCHOR,4,1951,1981,11376.405,11376.405,0.0,11376.405,11376.405,11376.405,11376.405,,,,,
IND-001268,Tirunelveli,Tamil Nadu,2021,,True,NEW,2,2021,2025,3923.791,3882.009,41.782,,,,,,,,3923.791,3882.009
IND-001271,Tirupathur,Tamil Nadu,2021,,True,NEW,2,2021,2025,2116.008,1983.845,132.164,,,,,,,,1983.845,2116.008
IND-001090,Tiruppur,Tamil Nadu,2011,,True,NEW,3,2011,2025,5206.931,5189.799,17.132,,,,,,,5189.799,5206.931,5196.9
IND-001269,Vellore,Tamil Nadu,2021,,True,NEW,2,2021,2025,2214.929,2107.602,107.327,,,,,,,,2214.929,2107.602
IND-000924,Viluppuram,Tamil Nadu,2001,2021.0,False,NEW,2,2001,2011,7202.297,7195.058,7.238,,,,,,7202.297,7195.058,,
IND-001265,Viluppuram,Tamil Nadu,2021,,True,NEW,2,2021,2025,3916.179,3660.753,255.426,,,,,,,,3916.179,3660.753
IND-000224,Visakhapatnam,Tamil Nadu,1951,1981.0,False,ANCHOR,3,1951,1971,11965.336,11965.336,0.0,11965.336,11965.336,11965.336,,,,,,
IND-000665,Chidambaranar,Tamil_Nadu,1991,,True,NEW,5,1991,2025,4739.678,4664.139,75.539,,,,,4705.205,4705.205,4701.335,4664.139,4739.678
IND-000666,Dindigul_Anna,Tamil_Nadu,1991,,True,NEW,5,1991,2025,6180.063,6046.628,133.434,,,,,6180.063,6180.063,6046.628,6048.198,6051.097
IND-000667,Kamarajar,Tamil_Nadu,1991,,True,NEW,5,1991,2025,4323.394,4238.971,84.423,,,,,4323.394,4323.394,4297.221,4243.688,4238.971
IND-000668,Madurai,Tamil_Nadu,1991,2001.0,False,NEW,1,1991,1991,6468.685,6468.685,0.0,,,,,6468.685,,,,
IND-000669,North_Arcot_Ambedkar,Tamil_Nadu,1991,2021.0,False,NEW,3,1991,2011,6151.457,6081.484,69.973,,,,,6151.457,6151.457,6081.484,,
IND-000670,Pasumpon-Thevar-Thir,Tamil_Nadu,1991,,True,NEW,5,1991,2025,4315.298,4097.238,218.06,,,,,4222.003,4222.003,4315.298,4097.238,4241.711
IND-000671,Ramanathapuram,Tamil_Nadu,1991,,True,NEW,5,1991,2025,4272.212,4076.946,195.266,,,,,4106.929,4106.929,4076.946,4272.212,4109.347
IND-000672,Tirunelveli-Kattabo,Tamil_Nadu,1991,2021.0,False,NEW,3,1991,2011,6749.191,6671.113,78.077,,,,,6671.113,6671.113,6749.191,,
IND-000673,Tiruvannamalai_Sambu,Tamil_Nadu,1991,,True,NEW,5,1991,2025,6194.981,6178.496,16.485,,,,,6182.134,6182.134,6194.981,6189.468,6178.496
IND-001280,Adilabad,Telangana,2021,,True,NEW,2,2021,2025,3996.69,3996.466,0.223,,,,,,,,3996.466,3996.69
IND-001310,Bhadradri Kothagudem,Telangana,2021,,True,NEW,2,2021,2025,7025.891,6906.854,119.037,,,,,,,,7025.891,6906.854
IND-001281,Hyderabad,Telangana,2021,,True,NEW,2,2021,2025,191.479,191.429,0.05,,,,,,,,191.479,191.429
IND-001282,Jagitial,Telangana,2021,,True,NEW,2,2021,2025,2885.134,2866.249,18.886,,,,,,,,2866.249,2885.134
IND-001283,Jangoan,Telangana,2021,,True,NEW,2,2021,2025,2423.691,2291.054,132.637,,,,,,,,2291.054,2423.691
IND-001311,Jayashankar,Telangana,2021,,True,NEW,2,2021,2025,2927.452,2873.852,53.6,,,,,,,,2927.452,2873.852
IND-001285,Jogulamba Gadwal,Telangana,2021,,True,NEW,2,2021,2025,2572.68,2572.324,0.355,,,,,,,,2572.68,2572.324
IND-001286,Kamareddy,Telangana,2021,,True,NEW,2,2021,2025,3746.278,3746.143,0.136,,,,,,,,3746.143,3746.278
IND-001287,Karimnagar,Telangana,2021,,True,NEW,2,2021,2025,2134.046,2003.838,130.208,,,,,,,,2134.046,2003.838
IND-001288,Khammam,Telangana,2021,,True,NEW,2,2021,2025,4678.151,4545.494,132.657,,,,,,,,4545.494,4678.151
